cod_articulo,desc_articulo,estado,unidxbulto,cant_base,cant_palet,critico,minimo,unidad_medida,unidadxpack,contenido,desc_contenido,es_envase,tipo_articulo,cod_linea,linea,cod_ramo,ramo,cod_sector,sector,cod_familia,familia,cod_subfamilia,subfamilia,cod_rubro,rubro,codprov,proveedor,cod_art_prov,desc_corta,cod_clase,clase,cod_marca,marca,iva,articulo,codigo,tipo,edi
"0000000009378","GASEOSA 7UP 6X1500 CC","ACTIVO",6,0,0,70.00,0.00,"Li",0,1.500,"1.5L","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","002","REGULAR LIMA LIMON","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007486","GASEOSA 7UP","","","130","7UP","21%","0000000009378","7791813777045",2,0
"0000000009378","GASEOSA 7UP 6X1500 CC","ACTIVO",6,0,0,70.00,0.00,"Li",0,1.500,"1.5L","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","002","REGULAR LIMA LIMON","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007486","GASEOSA 7UP","","","130","7UP","21%","0000000009378","7791813969488",2,0
"0000000009412","GASEOSA 7UP FREE 6X1500 CC","ACTIVO",6,0,0,5.00,0.00,"Li",0,1.500,"15 LT","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","002","REGULAR LIMA LIMON","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007484","GASEOSA 7UP FREE 1500 CC","","","130","7UP","21%","0000000009412","7791813421542",2,0
"0000000009412","GASEOSA 7UP FREE 6X1500 CC","ACTIVO",6,0,0,5.00,0.00,"Li",0,1.500,"15 LT","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","002","REGULAR LIMA LIMON","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007484","GASEOSA 7UP FREE 1500 CC","","","130","7UP","21%","0000000009412","7791813421580",2,0
"0000000009412","GASEOSA 7UP FREE 6X1500 CC","ACTIVO",6,0,0,5.00,0.00,"Li",0,1.500,"15 LT","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","002","REGULAR LIMA LIMON","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007484","GASEOSA 7UP FREE 1500 CC","","","130","7UP","21%","0000000009412","7791813434412",2,0
"0000000009412","GASEOSA 7UP FREE 6X1500 CC","ACTIVO",6,0,0,5.00,0.00,"Li",0,1.500,"15 LT","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","002","REGULAR LIMA LIMON","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007484","GASEOSA 7UP FREE 1500 CC","","","130","7UP","21%","0000000009412","9412",1,0
"0000000009415","GASEOSA PASO DE LOS TOROS POM 6x1500 CC","ACTIVO",6,0,0,6.00,0.00,"Li",0,1.500,"1500 CC","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","004","REGULAR POMELO","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007475","GASEOSA PASO DE LOS TOROS POM","","","331","PASO DE LOS TOROS","21%","0000000009415","7791813421382",2,0
"0000000009416","GASEOSA PASO DE LOS TOROS TONICA 6x1500 CC","ACTIVO",6,0,0,8.00,0.00,"Li",0,1.500,"1.5L","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","005","REGULAR TONICA","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007476","GAS PASO D TOROS TONICA","","","331","PASO DE LOS TOROS","21%","0000000009416","7791813421368",2,0
"0000000009417","GASEOSA PASO DE LOS TOROS POM LIGHT 6x1500 CC","ACTIVO",6,0,0,1.00,0.00,"Li",0,1.500,"1500 CC","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","004","REGULAR POMELO","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007480","GASEOSA PASO DE LOS TOROS POM","","","331","PASO DE LOS TOROS","21%","0000000009417","7791813080039",2,0
"0000000009417","GASEOSA PASO DE LOS TOROS POM LIGHT 6x1500 CC","ACTIVO",6,0,0,1.00,0.00,"Li",0,1.500,"1500 CC","NO","NORMAL","107","COMERCIAL DEL MAR","205","COMERCIAL DEL MAR 1.5 LT","002","BEBIDAS SIN ALCOHOL","003","GASEOSAS","004","REGULAR POMELO","205","COMERCIAL DEL MAR 1.5 LT","02052","COMERCIAL DEL MAR S.A.","0000000007480","GASEOSA PASO DE LOS TOROS POM","","","331","PASO DE LOS TOROS","21%","0000000009417","7791813421412",2,0
"0000000010898","F LUCCHETTI NIDO FETUCCINNI 15X500 G","ACTIVO",15,8,40,2.00,15.00,"Ki",0,0.500,"500 G","NO","NORMAL","059","MOLINOS RIO","638","FIDEOS LUCCHETTI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","638","FIDEOS LUCCHETTI","01883","MOLINO RIO DE LA PLATA","0000000031831","F LUCCHETTI NIDO FETUCCIN","","","644","LUCCHETTI","21%","0000000010898","17790070318319",1,0
"0000000010898","F LUCCHETTI NIDO FETUCCINNI 15X500 G","ACTIVO",15,8,40,2.00,15.00,"Ki",0,0.500,"500 G","NO","NORMAL","059","MOLINOS RIO","638","FIDEOS LUCCHETTI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","638","FIDEOS LUCCHETTI","01883","MOLINO RIO DE LA PLATA","0000000031831","F LUCCHETTI NIDO FETUCCIN","","","644","LUCCHETTI","21%","0000000010898","37795907000423",1,0
"0000000010898","F LUCCHETTI NIDO FETUCCINNI 15X500 G","ACTIVO",15,8,40,2.00,15.00,"Ki",0,0.500,"500 G","NO","NORMAL","059","MOLINOS RIO","638","FIDEOS LUCCHETTI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","638","FIDEOS LUCCHETTI","01883","MOLINO RIO DE LA PLATA","0000000031831","F LUCCHETTI NIDO FETUCCIN","","","644","LUCCHETTI","21%","0000000010898","7790070318312",2,0
"0000000010898","F LUCCHETTI NIDO FETUCCINNI 15X500 G","ACTIVO",15,8,40,2.00,15.00,"Ki",0,0.500,"500 G","NO","NORMAL","059","MOLINOS RIO","638","FIDEOS LUCCHETTI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","638","FIDEOS LUCCHETTI","01883","MOLINO RIO DE LA PLATA","0000000031831","F LUCCHETTI NIDO FETUCCIN","","","644","LUCCHETTI","21%","0000000010898","7795907000422",2,0
"0000000015399","PEPINITOS CASTELL DP 12X140 GR","ACTIVO",12,0,0,4.00,12.00,"Ki",0,0.150,"150 G","NO","NORMAL","190","CASTELL","927","DOY PACK CASTELL","001","ALMACEN","014","ENCURTIDOS","006","PEPINILLOS","927","DOY PACK CASTELL","02169","CASTELL SA","00300020C1142","PEPINITOS CASTELL DP","","","172","CASTELL","21%","0000000015399","17791675906536",1,0
"0000000015399","PEPINITOS CASTELL DP 12X140 GR","ACTIVO",12,0,0,4.00,12.00,"Ki",0,0.150,"150 G","NO","NORMAL","190","CASTELL","927","DOY PACK CASTELL","001","ALMACEN","014","ENCURTIDOS","006","PEPINILLOS","927","DOY PACK CASTELL","02169","CASTELL SA","00300020C1142","PEPINITOS CASTELL DP","","","172","CASTELL","21%","0000000015399","7791675906539",2,0
"0000000015399","PEPINITOS CASTELL DP 12X140 GR","ACTIVO",12,0,0,4.00,12.00,"Ki",0,0.150,"150 G","NO","NORMAL","190","CASTELL","927","DOY PACK CASTELL","001","ALMACEN","014","ENCURTIDOS","006","PEPINILLOS","927","DOY PACK CASTELL","02169","CASTELL SA","00300020C1142","PEPINITOS CASTELL DP","","","172","CASTELL","21%","0000000015399","7791675909011",2,0
